Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous
14234,28,1,Professional,Tier_3,2135,0,354,1545,750,386,449,744,546,1392,253,8,1174,5679,201,41,55,91,128,26,18,60
79060,46,3,Self_Employed,Tier_1,23718,0,2904,11681,5339,3372,3924,3403,2907,6356,1931,11,8711,13525,2352,360,295,569,940,143,6,301
56826,64,1,Student,Tier_2,11365,0,1302,5885,3665,1263,1440,3895,2287,4577,1186,14,7786,19961,870,432,78,116,978,22,125,163
62403,45,4,Student,Tier_2,12481,0,2958,8752,3804,1784,1514,3724,2514,5243,639,14,8708,18990,2122,536,507,148,1112,97,162,55
82470,45,1,Professional,Tier_3,12371,0,2159,12136,4357,2214,1693,6521,3120,4408,1521,14,11641,31971,2590,594,130,315,981,147,88,450
41902,22,1,Student,Tier_3,6285,0,1877,5555,2762,1803,1241,1841,1795,4122,547,15,6235,14075,920,677,171,97,220,34,46,57
98100,37,1,Self_Employed,Tier_2,19620,0,3653,11414,5007,3379,3830,5386,3857,8099,1244,11,10722,32611,3410,1326,696,693,1228,146,401,359
40581,54,2,Self_Employed,Tier_2,8116,4950,1000,4453,3212,1765,1054,2051,1281,2768,692,15,5924,9239,448,560,229,193,227,39,103,136
25177,56,1,Self_Employed,Tier_3,3777,0,1238,3549,1926,705,1118,1501,797,1757,670,6,1556,8138,432,157,201,153,333,20,31,198
29842,27,0,Retired,Tier_2,5968,5256,1062,3130,2295,1220,632,1815,1309,0,585,7,2012,6569,599,274,65,102,506,17,0,93
29433,49,4,Student,Tier_2,5887,5839,805,3648,1730,1037,1328,1716,1314,2916,744,7,1954,2467,365,506,299,384,176,59,8,207
19800,46,2,Student,Tier_1,5940,0,531,2770,1093,907,433,1456,656,990,494,8,1501,4532,809,249,63,34,342,26,47,75
110687,19,0,Self_Employed,Tier_3,16603,0,2644,15641,5856,5423,4041,5894,4329,0,2080,21,23722,48175,2448,303,487,819,1253,81,0,377
38025,18,2,Retired,Tier_2,7605,0,1400,4467,2414,783,863,2314,1599,2702,617,7,2604,13261,1119,614,115,199,544,26,107,96
32362,37,2,Professional,Tier_2,6472,4740,1249,4087,1660,671,1099,2323,1082,2794,953,9,2770,5232,893,325,167,222,392,26,66,117
40928,18,0,Self_Employed,Tier_1,12278,0,1531,4396,2980,1927,1094,3152,1757,0,779,11,4503,11033,1147,541,417,255,586,32,0,204
325408,21,3,Professional,Tier_2,65082,28647,14725,41891,21179,8945,9766,25914,14802,19348,7846,15,49405,67263,11672,5963,1185,645,6881,328,141,739
12132,32,3,Self_Employed,Tier_2,2426,2085,268,1498,864,520,315,826,382,989,312,9,1096,1646,190,193,139,78,161,2,31,64
15259,64,1,Professional,Tier_1,4578,2614,318,2218,1088,345,311,1002,757,1514,249,7,265,265,366,322,51,59,291,10,35,42
9942,47,0,Retired,Tier_3,1491,1823,451,1226,650,317,448,623,469,0,234,8,793,2211,162,98,94,101,121,13,0,54
24906,23,1,Professional,Tier_3,3736,0,588,3282,1799,916,963,1379,952,1512,640,9,2143,9140,966,474,211,136,341,36,18,145
36511,55,3,Student,Tier_1,10953,2572,889,4323,2856,737,780,2389,1286,3132,434,9,3319,6160,1100,269,184,40,296,29,128,118
20675,18,0,Professional,Tier_2,4135,2166,747,2359,1039,426,564,1365,774,0,606,6,1299,6494,219,240,64,82,121,32,0,96
19481,24,0,Retired,Tier_1,5844,0,627,2073,1114,649,767,1177,809,0,232,9,1835,6188,312,155,60,183,137,14,0,43
33620,22,0,Student,Tier_2,6724,2859,1345,4208,2593,1441,1084,2313,1428,0,1004,10,3348,8622,1262,380,124,58,411,8,0,88
20076,24,1,Self_Employed,Tier_2,4015,0,516,2538,1426,459,645,1437,998,1103,374,8,1548,6564,206,225,48,186,221,44,33,66
38449,53,2,Professional,Tier_2,7690,0,1739,4604,2577,910,841,1725,1745,2615,644,9,3356,13359,855,559,172,130,279,49,70,97
73155,20,2,Retired,Tier_1,21947,0,1940,9358,4856,2764,1538,4029,3491,5283,1481,14,9927,16469,1749,785,703,344,669,29,72,96
51564,29,2,Retired,Tier_1,15469,4251,1699,6671,3199,1754,2532,2364,2189,2669,1429,14,7119,7338,498,852,255,217,567,91,112,342
60704,32,0,Professional,Tier_2,12141,6362,1255,6439,4125,2901,2614,2991,2914,0,1283,13,8113,17681,1775,1055,833,169,845,60,0,376
71517,37,3,Retired,Tier_3,10728,0,3499,8096,4924,2514,2005,5304,3086,6704,1946,10,7417,22712,2015,1138,403,242,1340,98,66,194
37617,58,1,Self_Employed,Tier_3,5643,0,1080,5380,2293,1814,1698,1607,1328,2748,592,7,2487,13433,1215,519,170,283,335,66,101,120
26424,38,1,Retired,Tier_2,5285,0,951,3281,1624,1089,1207,1658,1130,1681,377,10,2561,8142,502,476,160,335,292,8,73,62
16174,49,3,Self_Employed,Tier_1,4852,924,555,1898,920,710,624,1241,684,1478,238,7,1092,2049,523,202,92,151,74,1,64,65
21939,29,2,Professional,Tier_1,6582,3888,703,2272,1475,688,500,1481,899,1200,563,6,1279,1688,672,387,40,133,99,31,54,79
19732,54,4,Retired,Tier_2,3946,3508,502,2475,1288,825,602,1556,744,1867,395,7,1306,2025,373,329,224,125,454,12,1,22
53868,57,3,Professional,Tier_1,16160,0,2078,7114,3438,2680,2568,3564,1741,4762,820,15,7949,8943,939,818,155,721,370,25,201,163
39592,64,2,Student,Tier_2,7918,7582,1452,5079,2706,1351,1186,3167,1342,2167,418,9,3729,5225,1319,561,339,120,231,30,93,103
52384,24,0,Student,Tier_3,7858,0,1739,7298,3640,2007,2557,4187,2238,0,873,14,7451,19986,628,711,211,433,707,10,0,114
11857,62,3,Professional,Tier_1,3557,0,433,1352,735,434,581,644,501,751,302,7,845,2567,341,104,110,95,82,15,35,62
94311,48,2,Professional,Tier_3,14147,0,3726,9674,6969,3784,2296,4638,4540,8095,1887,13,12269,34554,2576,1504,277,359,1063,60,120,362
21319,18,1,Self_Employed,Tier_1,6396,0,977,2750,1116,623,615,1353,805,1207,263,5,1098,5216,479,129,178,33,294,16,25,30
12443,28,4,Self_Employed,Tier_2,2489,0,335,1388,772,384,476,858,497,640,255,9,1158,4351,159,102,102,58,120,9,4,17
21112,62,4,Student,Tier_2,4222,1278,910,2304,1434,634,544,1556,695,1168,277,6,1206,6088,420,402,119,59,422,2,19,58
218811,51,4,Retired,Tier_2,43762,29692,9731,28983,11923,9705,6092,8961,7354,19288,4922,17,37264,38398,1863,1624,1239,1320,696,109,832,751
22000,36,2,Student,Tier_3,3300,0,931,2787,1250,1005,632,1600,728,1610,420,7,1609,7736,535,193,253,133,330,6,33,123
23130,28,2,Retired,Tier_2,4626,1179,1030,3302,1587,961,819,1416,938,2137,378,5,1266,4755,559,398,143,164,204,24,12,96
25726,50,0,Self_Employed,Tier_2,5145,0,961,3566,1701,854,973,1159,941,0,366,9,2222,10061,380,444,92,66,215,35,0,47
26637,50,4,Self_Employed,Tier_2,5327,3688,550,3266,1501,1148,872,1591,1289,2444,638,7,1838,4322,632,207,306,88,211,39,97,171
16055,25,1,Self_Employed,Tier_3,2408,1037,656,1854,1004,743,788,907,650,1377,238,8,1210,4393,420,255,61,207,66,18,67,40
33642,62,4,Retired,Tier_3,5046,3631,1543,5008,2487,1074,1389,1352,1654,1942,940,9,3110,7577,1167,562,114,87,379,52,27,227
70929,25,3,Self_Employed,Tier_2,14186,0,1980,9487,4707,3164,1953,5475,2756,4162,1320,13,9492,21739,1896,918,614,432,1000,26,148,213
38576,51,3,Retired,Tier_3,5786,0,1633,5766,2832,1748,1267,2076,1652,2779,446,6,2259,12591,805,263,507,198,370,30,87,41
12333,57,1,Retired,Tier_2,2467,0,288,1592,714,275,517,829,472,1175,268,6,799,3736,333,172,50,144,225,3,42,31
22776,44,2,Retired,Tier_2,4555,2245,897,2544,1201,955,820,1127,1025,1474,583,6,1338,5349,278,159,249,151,227,44,41,35
19297,46,4,Retired,Tier_1,5789,1923,419,2579,1135,804,472,1269,835,1503,501,6,1177,2070,642,151,154,25,363,20,32,51
31298,31,3,Self_Employed,Tier_1,9389,0,1140,4548,1633,1354,1404,1689,1146,2069,419,7,2115,6508,334,229,177,186,212,54,79,59
86970,51,1,Self_Employed,Tier_2,17394,0,4027,11461,5231,2465,4097,3871,4282,4947,2225,15,12874,26969,1928,1281,147,333,1135,10,230,369
26631,62,0,Student,Tier_1,7989,0,835,3284,1831,1327,1078,1520,1219,0,384,9,2525,7164,455,329,323,227,351,36,0,38
27957,54,3,Self_Employed,Tier_2,5591,2202,716,3105,1665,917,748,2130,939,2345,452,9,2522,7148,554,140,164,74,230,24,43,57
124376,18,3,Retired,Tier_2,24875,0,5019,16904,6900,4921,2895,8951,5550,10005,2366,19,23159,35990,1722,1396,363,331,2160,184,310,695
60471,26,4,Professional,Tier_1,18141,0,2743,6995,3148,2231,2462,2668,3012,6022,1774,12,7171,11274,1428,606,588,220,409,47,29,128
47487,27,2,Retired,Tier_2,9497,0,1381,5781,2924,2219,2293,2748,2259,3254,939,11,5252,14191,1242,795,525,680,482,51,92,56
143696,47,3,Professional,Tier_2,28739,0,5343,19186,11352,5061,5941,6026,5625,7208,3978,20,29322,45237,3649,3244,1270,985,502,271,36,704
44391,60,3,Retired,Tier_1,13317,0,1767,5520,3092,1765,932,2564,2071,3269,1124,13,5948,8969,1154,239,468,218,406,92,15,168
6123,35,4,Professional,Tier_2,1225,402,194,785,453,144,218,337,272,553,165,8,472,1374,198,113,31,32,92,9,20,38
58401,34,2,Professional,Tier_2,11680,0,1286,6457,4057,2355,1914,3473,2748,3313,649,12,6852,20469,1182,1069,461,489,520,106,145,56
8395,23,0,Student,Tier_2,1679,440,377,1183,595,179,192,643,409,0,168,5,436,2530,181,155,19,51,62,13,0,17
43069,28,0,Professional,Tier_2,8614,7005,1944,4633,2905,2130,2132,2203,2053,0,928,14,5870,8522,419,348,282,597,223,46,0,74
7616,41,0,Student,Tier_1,2285,1427,176,828,510,329,266,552,303,0,102,6,441,837,153,93,54,75,44,8,0,15
20650,53,0,Retired,Tier_1,6195,0,777,2126,1362,711,968,1556,875,0,589,9,1814,5490,116,146,57,81,197,24,0,51
22425,50,2,Retired,Tier_2,4485,4131,941,3036,1380,993,659,1339,958,1139,242,5,1195,3124,423,198,146,118,169,4,19,28
16201,50,0,Professional,Tier_3,2430,2349,369,2375,1112,382,734,836,771,0,254,10,1620,4589,332,156,24,158,221,2,0,34
22694,35,4,Retired,Tier_2,4539,1547,1030,2349,1682,1042,488,1390,1127,2096,604,7,1688,4800,613,367,232,106,412,44,6,97
68528,22,4,Self_Employed,Tier_2,13706,0,2099,7460,4740,1411,2050,4556,2672,4384,1345,11,7631,24104,1698,999,171,271,349,106,102,185
16946,48,4,Self_Employed,Tier_2,3389,0,638,2011,948,809,404,1133,833,1590,366,9,1593,4825,341,120,158,83,289,2,39,83
46400,33,0,Self_Employed,Tier_2,9280,0,1452,5296,2715,1213,1642,3250,1980,0,678,10,4775,18893,269,259,178,365,890,86,0,109
13855,19,4,Retired,Tier_3,2078,0,497,1822,983,692,589,1056,666,1106,354,5,721,4012,489,184,74,51,242,27,47,18
25780,26,4,Self_Employed,Tier_3,3867,3485,1025,2630,1355,1018,1081,1326,1049,1386,736,7,1720,6820,325,196,88,138,170,24,48,130
38872,19,1,Student,Tier_2,7774,0,1603,5020,2654,1327,1440,2331,1854,2151,660,9,3612,12057,1311,133,256,173,472,39,4,60
13517,54,0,Retired,Tier_2,2703,875,434,1725,920,671,573,704,647,0,390,9,1278,3877,289,161,153,156,182,17,0,81
10505,37,4,Self_Employed,Tier_2,2101,0,245,1072,562,466,471,644,326,683,280,10,1030,3654,306,97,56,114,159,5,24,28
44465,34,2,Retired,Tier_2,8893,0,1347,5282,2633,1790,1059,2092,1532,2885,973,11,5058,15979,606,185,520,275,245,29,45,165
73675,42,4,Self_Employed,Tier_2,14735,9351,3318,10760,4113,3401,2540,4891,3197,5493,948,14,9971,10927,971,1090,967,715,505,68,264,65
28161,36,1,Student,Tier_2,5632,0,1062,3088,2034,1345,1374,1286,1273,2769,622,10,2798,7678,688,373,393,282,178,53,98,71
20808,59,2,Professional,Tier_1,6242,0,696,3048,1600,964,841,1316,993,1125,334,9,1799,3649,516,202,229,47,173,39,7,33
33979,25,2,Student,Tier_1,10194,6070,1363,4639,2535,727,1397,2034,1375,1869,646,7,1131,1131,1035,701,109,216,363,60,76,180
31362,28,3,Professional,Tier_1,9408,0,1396,3543,2005,1186,1520,2098,1344,3062,631,9,2896,5169,232,251,216,309,443,60,65,155
36435,30,1,Self_Employed,Tier_2,7287,2910,1692,3659,2073,1643,916,2360,1797,3146,770,5,1953,8182,209,291,220,174,622,85,122,87
3969,30,1,Student,Tier_1,1191,754,165,481,270,138,138,245,127,296,76,6,88,88,111,23,7,31,45,3,2,11
12755,26,4,Professional,Tier_3,1913,0,290,1658,769,261,388,651,420,1002,236,6,799,5168,143,162,23,56,99,19,3,56
15257,22,1,Student,Tier_2,3051,0,407,1608,784,736,678,1115,530,1463,237,5,836,4646,182,143,93,154,224,15,69,48
33848,35,2,Retired,Tier_1,10155,0,1657,3492,2159,1601,1682,1999,1278,2040,465,10,3351,7321,348,582,392,438,286,9,82,92
34810,57,2,Professional,Tier_3,5221,0,1452,3559,2277,1127,928,1715,1101,3093,826,8,2739,13511,299,620,281,61,259,29,96,61
49906,31,4,Self_Employed,Tier_2,9981,0,2333,6881,3891,1956,1665,2722,1978,3720,1359,14,7196,13420,1497,764,258,311,602,54,101,212
36865,51,2,Retired,Tier_2,7373,0,1324,5105,2331,1116,1339,2252,1697,2606,562,10,3614,11160,320,366,194,96,225,73,66,66
10597,39,4,Self_Employed,Tier_2,2119,0,244,1412,611,494,506,591,478,981,270,6,649,2890,216,45,82,101,49,22,32,72
95469,50,3,Self_Employed,Tier_2,19094,0,2316,12971,6296,2863,2414,6125,4691,5171,1510,14,13043,32018,1318,402,433,248,1286,154,27,356
82991,41,1,Retired,Tier_2,16598,0,4045,9740,4648,2325,2048,4210,3654,8012,1521,11,9145,26190,1277,1088,451,497,563,64,59,258
10964,46,1,Professional,Tier_2,2193,1183,332,1162,795,517,437,703,455,714,327,7,751,2148,193,198,88,38,175,19,21,40
39148,30,1,Retired,Tier_2,7830,3239,1238,4180,2611,1402,1898,1639,1870,2961,952,6,2412,9329,570,450,87,100,287,70,117,190
18632,44,3,Self_Employed,Tier_2,3726,0,917,2156,990,721,849,1488,903,1321,493,6,1060,5067,300,164,93,233,201,21,22,81
33525,18,1,Student,Tier_1,10057,0,1150,3980,2227,1232,776,1447,1395,2523,517,7,2473,8220,1165,228,98,126,146,11,1,88
69675,24,3,Professional,Tier_3,10451,8726,1422,10130,4080,2659,2647,4231,2185,5448,1590,11,7990,16105,2782,947,795,529,503,71,127,149
164890,21,3,Student,Tier_3,24734,0,5999,19596,9195,4649,6199,8525,6275,12585,3567,23,37626,63568,4810,1150,796,1403,466,166,366,438
54719,27,4,Professional,Tier_3,8208,0,2293,6665,2879,1964,1912,2665,2132,4586,1501,11,5970,19915,1495,779,204,358,686,85,142,108
37983,57,0,Professional,Tier_2,7597,0,1377,4615,2944,1151,985,2351,1891,0,995,9,3485,14079,609,232,270,168,552,78,0,72
22859,52,0,Student,Tier_3,3429,4124,901,3119,1690,904,963,1178,1029,0,684,7,1541,4838,790,291,133,277,311,5,0,142
34706,56,4,Self_Employed,Tier_2,6941,3144,1231,3521,2594,1376,796,2427,1472,3371,631,8,2791,7202,818,772,83,130,206,11,31,166
89034,33,4,Retired,Tier_2,17807,0,2383,10894,4638,2819,3687,3608,3399,8846,981,12,10708,29972,1005,585,686,737,856,70,415,162
28946,44,4,Student,Tier_2,5789,0,656,4152,2307,961,937,1614,879,1486,731,7,2106,9434,1208,135,101,149,308,18,46,117
14766,37,1,Self_Employed,Tier_2,2953,0,302,2121,1168,454,564,606,647,909,392,6,901,4649,250,305,24,88,70,27,42,72
8211,27,2,Student,Tier_2,1642,623,333,1125,592,252,352,562,302,438,186,6,457,1804,74,87,47,25,139,7,11,28
45224,62,4,Retired,Tier_1,13567,0,1430,5430,3511,1988,1133,2704,1580,2587,584,14,6196,10709,717,320,421,200,608,63,10,75
36563,50,3,Retired,Tier_1,10969,0,1293,4115,2761,1070,1054,1552,1723,2430,532,8,2928,9063,421,379,198,137,296,36,89,93
17894,24,0,Professional,Tier_3,2684,2611,421,1871,1278,887,536,719,607,0,267,6,1130,6012,455,260,155,150,131,13,0,41
68170,59,1,Student,Tier_1,20451,0,2498,8459,4231,1853,2751,4151,3049,3685,1668,13,8835,15375,2398,364,200,570,726,29,23,228
21408,61,2,Student,Tier_1,6422,0,587,3058,1485,664,623,1186,818,1884,435,5,1137,4248,434,243,167,186,198,11,86,99
26936,63,0,Professional,Tier_1,8081,4144,1198,3163,1948,566,1333,1315,962,0,417,7,1992,3809,707,126,107,263,136,34,0,79
29603,39,0,Self_Employed,Tier_2,5921,1800,1122,3720,1756,1017,867,1530,1290,0,710,9,2776,9870,1046,450,247,75,230,62,0,72
22656,60,0,Self_Employed,Tier_2,4531,1992,496,2637,1437,1090,1099,1050,1125,0,638,9,1972,6560,484,267,170,119,156,23,0,190
36230,34,3,Professional,Tier_2,7246,2460,958,4353,2886,1197,1257,1588,1799,2946,503,6,2172,9036,341,736,144,180,108,24,125,31
75370,26,3,Self_Employed,Tier_2,15074,0,2037,8065,5372,3535,1715,4795,2622,4121,1722,10,7900,26311,639,1291,1054,289,1156,107,134,396
12028,57,3,Self_Employed,Tier_1,3608,0,530,1620,800,436,379,678,469,1145,283,9,1053,2079,129,202,130,110,99,1,48,15
44346,27,2,Self_Employed,Tier_1,13304,0,1537,4544,2352,990,941,1792,1870,4402,1272,14,6108,11342,1161,395,77,76,340,25,136,333
34430,53,0,Professional,Tier_2,6886,5392,1353,5120,2225,1677,1064,1657,1475,0,453,6,2039,7127,431,515,425,105,288,32,0,37
33927,48,4,Retired,Tier_1,10178,4386,1174,4044,1758,1692,1082,1364,1318,2991,702,7,2372,3237,443,303,164,231,376,4,41,98
60260,48,2,Professional,Tier_3,9039,0,1940,6844,4369,2916,1218,3407,2518,5687,1084,11,6555,21239,1774,844,705,326,572,117,134,289
31207,22,3,Student,Tier_2,6241,5751,1395,4041,1631,1142,823,1458,1255,1573,622,6,1824,5276,212,193,59,179,317,56,42,49
44052,35,3,Student,Tier_2,8810,6674,1968,6393,3152,966,1583,1767,2139,2904,684,11,4844,7011,412,282,65,435,420,36,124,195
53191,23,3,Student,Tier_1,15957,4837,2407,7670,3248,2011,2445,4239,2018,4739,851,12,2770,2770,2056,352,336,308,510,21,84,198
20039,59,1,Self_Employed,Tier_3,3006,0,976,2931,1033,763,930,1364,968,1860,246,8,1648,5962,784,74,165,197,82,25,45,57
38113,45,0,Student,Tier_2,7623,0,1141,3991,2133,970,1746,1916,1162,0,1094,7,2492,16337,459,212,77,336,137,48,0,60
24546,60,4,Self_Employed,Tier_2,4909,2473,1011,2733,1683,952,1127,1677,958,2360,651,8,1883,4011,186,231,271,232,312,5,20,66
26979,41,0,Self_Employed,Tier_2,5396,0,813,2797,1923,615,786,1083,1288,0,760,7,1990,11517,157,255,106,177,80,19,0,65
23186,22,2,Self_Employed,Tier_3,3478,0,1085,2426,1652,1013,582,1107,982,1506,337,9,2038,9018,147,189,241,169,123,18,39,87
43731,45,1,Student,Tier_1,13119,0,1568,4784,2997,1609,1528,2798,2064,3754,1105,14,6332,8403,846,566,258,85,749,20,13,61
32025,20,2,Student,Tier_1,9607,0,998,3395,2025,1135,1081,2025,1350,3069,877,6,1956,6463,304,141,210,249,394,17,75,122
41134,35,3,Student,Tier_1,12340,0,832,4796,2620,2044,1145,1854,1517,2191,489,14,5877,11306,1184,287,123,178,408,50,20,37
29583,21,3,Self_Employed,Tier_2,5917,0,1190,3563,1491,1334,616,1405,1437,2534,521,8,2222,9574,491,379,69,174,337,61,105,48
8314,57,4,Self_Employed,Tier_1,2494,0,280,972,479,218,381,581,335,744,93,8,704,1736,219,51,46,76,87,1,23,27
30762,59,0,Retired,Tier_2,6152,0,703,3704,2169,1531,808,1482,1263,0,569,8,2447,12381,260,322,214,231,347,7,0,45
31564,49,2,Retired,Tier_2,6313,0,992,4526,2124,737,1474,1934,1431,2107,354,9,2856,9571,546,465,74,290,121,23,2,42
36426,49,3,Professional,Tier_2,7285,0,1289,5150,2636,741,1170,1627,1720,3440,725,9,3214,10642,1455,590,113,233,310,72,62,73
18657,36,4,Professional,Tier_2,3731,0,559,2764,979,808,545,1343,620,1294,449,7,1260,5566,685,233,130,151,339,23,36,43
11528,46,4,Self_Employed,Tier_2,2306,1302,497,1607,800,267,481,706,454,748,240,5,587,2120,348,222,41,121,203,22,26,70
49446,50,2,Professional,Tier_3,7417,0,2080,7026,2551,1613,1652,2703,1691,3448,1145,10,5029,18119,850,402,381,131,494,24,80,175
24102,19,0,Retired,Tier_1,7231,1561,566,3246,1335,722,922,1591,983,0,621,7,1723,5325,914,91,125,71,131,35,0,76
34405,28,1,Retired,Tier_2,6881,0,1218,3740,2750,949,1554,1839,1717,2508,687,5,1871,10562,559,459,129,157,343,74,26,93
23951,64,4,Self_Employed,Tier_2,4790,0,809,3517,1761,992,1160,1718,760,2193,451,9,2258,5801,294,447,284,322,172,27,19,63
29855,50,2,Professional,Tier_1,8956,0,1271,3298,2023,765,1454,1715,915,1893,634,7,2154,6930,277,334,226,206,124,27,45,139
20942,58,3,Self_Employed,Tier_2,4188,0,724,2804,1378,463,930,1555,805,1217,318,5,1088,6560,792,260,113,118,401,2,43,34
13828,57,1,Professional,Tier_3,2074,2603,408,1542,1031,506,636,1097,517,878,350,9,1239,2187,398,81,48,53,87,25,7,53
43824,18,1,Self_Employed,Tier_2,8765,0,1493,4579,2657,1472,2151,1780,1319,3394,526,13,5730,15687,693,410,228,431,175,40,43,124
18517,59,0,Retired,Tier_1,5555,2867,634,2033,976,581,782,890,603,0,458,6,1162,3137,388,178,126,149,147,23,0,23
34205,34,2,Student,Tier_3,5131,5431,871,3817,2535,1685,1061,1942,1084,3382,1014,6,1995,6251,450,427,361,151,459,50,123,80
41661,33,0,Professional,Tier_2,8332,6205,1280,4959,2669,1504,1588,3305,1413,0,486,12,4794,9920,356,709,349,384,556,2,0,25
18760,19,4,Self_Employed,Tier_2,3752,2185,608,1941,1445,395,576,1014,915,963,396,8,1430,4572,402,159,20,109,210,19,14,57
11451,21,4,Retired,Tier_2,2290,1224,248,1480,733,537,544,525,360,1093,161,8,962,2256,358,78,159,153,129,11,23,16
208944,49,2,Retired,Tier_1,62683,0,8125,29240,13770,8139,10336,14608,7047,13473,2832,17,36555,38688,4693,843,1989,2857,3449,211,292,550
19668,24,3,Retired,Tier_1,5900,0,518,2719,1420,494,964,1256,846,1456,248,5,1034,3847,449,368,27,229,340,34,15,60
49399,46,4,Student,Tier_1,14820,0,1491,7008,2699,1329,1919,3401,1911,3403,1404,13,6259,10013,752,282,157,385,381,75,131,168
141566,26,4,Self_Employed,Tier_2,28313,18755,3594,21090,7446,6714,6803,9020,5687,13459,3240,21,17446,17446,5887,1262,784,593,607,37,489,202
56437,52,3,Student,Tier_3,8466,9067,2387,8454,3265,2579,1977,3509,2021,4958,1077,12,6762,8680,2233,955,534,468,789,48,192,154
23590,22,1,Self_Employed,Tier_2,4718,2440,863,2843,1806,930,474,1340,976,1548,361,9,2036,5292,486,515,85,128,312,24,19,67
28432,38,2,Retired,Tier_1,8530,3525,738,3557,2150,668,616,1678,899,1974,546,7,1912,3552,613,559,134,100,460,21,77,105
15411,34,1,Self_Employed,Tier_2,3082,0,399,1925,826,647,537,906,510,1361,175,7,1097,5043,362,103,144,33,269,5,42,21
60737,56,0,Retired,Tier_3,9111,0,1629,8024,4809,2482,1594,2527,1836,0,941,10,6075,27785,595,888,538,153,184,25,0,99
47192,31,3,Self_Employed,Tier_1,14157,0,2301,5299,2712,1390,1613,2771,1764,4115,1350,11,5257,9718,1489,488,297,250,558,64,69,303
19879,49,2,Professional,Tier_3,2982,0,680,2756,1476,949,585,1318,951,1766,436,8,1688,5977,415,117,152,170,262,30,20,127
13033,32,3,Student,Tier_2,2607,1927,624,1386,944,520,297,708,567,1157,169,10,1284,2127,292,66,46,52,89,24,4,26
10425,38,3,Student,Tier_1,3128,0,519,1538,786,506,260,780,411,854,259,5,569,1385,255,60,99,30,115,13,19,46
66050,31,1,Student,Tier_2,13210,0,2331,7017,5068,2461,3194,3840,3185,4545,849,13,8875,20349,2011,533,163,231,323,91,223,103
33033,58,1,Professional,Tier_1,9910,0,745,4530,1854,1529,681,1632,1249,2320,633,6,1926,7950,1226,486,450,119,439,4,61,76
35630,33,0,Professional,Tier_3,5344,3261,1580,4271,2414,1355,928,2791,1425,0,943,9,3364,11319,495,421,278,95,753,22,0,218
15531,18,2,Retired,Tier_3,2330,2718,595,2045,814,579,361,922,585,1115,466,5,840,3001,269,187,124,107,144,0,45,27
9304,57,3,Retired,Tier_2,1861,763,207,1077,489,262,444,634,338,692,172,9,866,2365,126,74,59,65,99,8,15,44
64799,35,0,Student,Tier_2,12960,0,2247,6868,4578,2461,2956,2658,1948,0,1225,13,8324,26897,614,310,625,692,772,86,0,213
